"ITEM_ID","LABEL","REVIEW_ID","KEYWORDS","Cat","ABSTRACT","TITLE"
"pubmed-26072958",1,"NDC-SOLES","AnimalsAnxiety/genetics/*metabolism/*psychologyAttention Deficit Disorder with Hyperactivity/genetics/*metabolism/*psychologyDNA-Binding Proteins/genetics/metabolismDisease Models AnimalGABA Plasma Membrane Transport Proteins/genetics/*metabolismMaleMiceMice KnockoutNuclear Proteins/genetics/metabolismPhenotypeRNA-Binding Proteinsgamma-Aminobutyric Acid/metabolismGABA transporters 1Gamma aminobutyric acidattention-deficit hyperactivity disorder",NA,"","Hyperactivity and impaired attention in Gamma aminobutyric acid transporter subtype 1 gene knockout mice"
"pubmed-26117713",1,"NDC-SOLES","Acetylcholine/*metabolism/pharmacokineticsAging/*physiologyAnimalsBrain/drug effects/*metabolismCholine/*metabolism/pharmacokineticsDeuterium/pharmacokineticsDisease Models AnimalFemaleFragile X Mental Retardation Protein/genetics/metabolismFragile X Syndrome/genetics/*pathologyMaleMiceMice TransgenicMutation/geneticsNonlinear Dynamics*Sex CharacteristicsTime FactorsGcmsacetylcholine turnovercholinergic functionfmr1-KO mice",NA,"","Brain acetylcholine and choline concentrations and dynamics in a murine model of the Fragile X syndrome: age sex and region-specific changes"
"pubmed-26201245",1,"NDC-SOLES","AnimalsBehavior Animal/physiologyCell Adhesion Molecules Neuronal/metabolism/*physiologyCircadian Rhythm/*physiologyDrosophila Proteins/metabolism/*physiologyDrosophila melanogaster/*physiologyNeuronal Plasticity/*physiologySleep/*physiologyautismcircadian rhythmneurodevelopmentneuroligin",NA,"","Neurexin-1 regulates sleep and synaptic plasticity in Drosophila melanogaster"
"pubmed-26244502",0,"NDC-SOLES","AnimalsAnimals NewbornAvian Proteins/geneticsCell LineChicken anemia virus/*growth & development/physiologyCircoviridae Infections/*genetics/virologyCytokines/geneticsDisease Models Animal*Gene Expression ProfilingGene Regulatory NetworksHost-Pathogen InteractionsImmune System/metabolismOligonucleotide Array Sequence AnalysisPoultry Diseases/*genetics/virologyReceptors Antigen T-Cell/geneticsReverse Transcriptase Polymerase Chain ReactionSignal Transduction/genetics",NA,"","Transcriptomic Profiling of Virus-Host Cell Interactions following Chicken Anaemia Virus (CAV) Infection in an In Vivo Model"
"pubmed-26272820",1,"NDC-SOLES","AnimalsAstrocytes/cytologyBasic Helix-Loop-Helix Transcription Factors/metabolismCalcium-Binding Proteins/genetics*Cell DifferentiationCell LineageCell ProliferationGene Expression Regulation DevelopmentalHomeodomain Proteins/metabolismIntercellular Signaling Peptides and Proteins/geneticsJagged-1 ProteinMembrane Proteins/geneticsMiceMitogen-Activated Protein Kinase Kinases/metabolismNeural Stem Cells/*cytologyNeurofibromatosis 1/genetics/*metabolismNeurons/cytologyOncogene Protein v-akt/metabolismPhosphatidylinositol 3-Kinases/metabolismReceptors Notch/metabolismSerrate-Jagged Proteins*Signal TransductionSmad3 Protein/genetics/metabolismTranscription Factor HES-1ras Proteins/genetics/*metabolismAktJagged1MekNotchastrocyteneurofibrominneuroglial progenitor",NA,"","Neurofibromatosis-1 regulation of neural stem cell proliferation and multilineage differentiation operates through distinct RAS effector pathways"
"pubmed-26297531",0,"NDC-SOLES","Administration OphthalmicAging/*pathology/*physiologyAnimalsCell Proliferation/drug effectsDentate Gyrus/*cytology/drug effects/*physiologyDoublecortin ProteinGinkgo biloba/*chemistryMaleMiceNeurogenesis/*drug effectsPlant Extracts/administration & dosage/isolation & purification/*pharmacologyPlant Leaves/*chemistryStimulation ChemicalGinkgo biloba leaf extractImmunohistochemistryNeurogenesisOld-aged mice",NA,"","Effects of Ginko biloba leaf extract on the neurogenesis of the hippocampal dentate gyrus in the elderly mice"
"pubmed-26321151",0,"NDC-SOLES","Acetylcarnitine/*pharmacologyAction PotentialsAnimalsCaudate Nucleus/metabolismDopamine/*metabolismDopamine Plasma Membrane Transport Proteins/metabolismGlial Fibrillary Acidic Protein/metabolismMaleMicroglia/metabolismMuscle Skeletal/drug effects/innervationNeural ConductionNeuroprotective Agents/*pharmacologyPesticides/*toxicityPutamen/metabolismRats Sprague-DawleyRotenone/*toxicitySubstantia Nigra/metabolismTail/drug effects/innervationTyrosine 3-Monooxygenase/metabolismDopamine transporter (DAT)MidbrainPeripheral nervesRotenoneTyrosine hydroxylase",NA,"","Histopathological and electrophysiological indices of rotenone-evoked dopaminergic toxicity: Neuroprotective effects of acetyl-L-carnitine"
"pubmed-26329935",0,"NDC-SOLES","6-Cyano-7-nitroquinoxaline-23-dione/pharmacologyAnimalsAntigensBasal Ganglia/*cytology/*physiologyBicuculline/pharmacologyCalcium/pharmacologyCell Communication/*physiologyElectrophysiological PhenomenaExcitatory Amino Acid Antagonists/administration & dosage/pharmacologyGABA-A Receptor Antagonists/administration & dosage/pharmacologyImmunohistochemistryMaleNeurons/*physiologyRatsRats Sprague-DawleySignal Transduction/drug effects/physiologyClaustrumEpilepsyExcitatory synapseGlutamate",NA,"","Claustrum: a case for directional excitatory intrinsic connectivity in the rat"
"pubmed-26352929",0,"NDC-SOLES","Analysis of VarianceAnimalsCA1 Region Hippocampal/metabolism/*pathologyCalcium-Binding ProteinsCell CountDNA-Binding Proteins/metabolismDisease Models AnimalFluoresceins/pharmacokineticsGerbillinaeGlial Fibrillary Acidic Protein/metabolismGliosis/*etiology/*prevention & controlIschemic Attack Transient/*complications/*pathologyIschemic Preconditioning/*methodsMaleMicrofilament ProteinsPhosphopyruvate Hydratase/metabolismTime FactorsDelayed neuronal deathGliosisIschaemia–reperfusionNeuroprotectionPyramidal neuronsTime intervals after IPC",NA,"","Time interval after ischaemic preconditioning affects neuroprotection and gliosis in the gerbil hippocampal CA1 region induced by transient cerebral ischaemia"
"pubmed-26354164",0,"NDC-SOLES","Amino Acids/metabolismAnimalsDisease Models AnimalDizocilpine Maleate/therapeutic useDose-Response Relationship DrugEnzyme Inhibitors/*toxicityEpilepsy/*chemically inducedHippocampus/*pathologyMaleMicrodialysisNeurodegenerative Diseases/*chemically induced/drug therapyNeuroprotective Agents/therapeutic usePhenylacetates/pharmacologyPyridoxal Phosphate/analogs & derivatives/toxicityRatsRats WistarSemicarbazides/toxicityTime Factors*WakefulnessEpilepsyGabaGlutamateHippocampusNeurodegenerationPyridoxal phosphate",NA,"","Epilepsy and hippocampal neurodegeneration induced by glutamate decarboxylase inhibitors in awake rats"
"pubmed-26361857",0,"NDC-SOLES","Age FactorsAnimals*EnvironmentFeasibility StudiesFemaleHousing Animal/standardsLearning/*physiologyLearning Disabilities/pathology/psychologyMacaca fascicularisMalePsychological Tests/*standardsTime FactorsCynomolgus monkeyJuvenile toxicity studiesLearning abilityMemoryWisconsin General Testing Apparatus",NA,"","Feasibility of repeated testing for learning ability in juvenile primates for pediatric safety assessment"
"pubmed-26365303",0,"NDC-SOLES","Autism Spectrum Disorder/*genetics/psychologyChildFemaleGene FrequencyGenetic Association StudiesGenetic Predisposition to DiseaseGenetic VariationHumansLinkage DisequilibriumMalePolymorphism Single NucleotideReceptors Oxytocin/*geneticsSocial BehaviorStereotyped BehaviorOxtrautism spectrum disordersocial phenotype",NA,"","Genetic variation in the oxytocin receptor gene is associated with a social phenotype in autism spectrum disorders"
"pubmed-26427907",1,"NDC-SOLES","*Action PotentialsAnimalsCA3 Region Hippocampal/cytology/metabolism/physiology*Excitatory Postsynaptic PotentialsFragile X Mental Retardation Protein/geneticsFragile X Syndrome/genetics/*metabolismLarge-Conductance Calcium-Activated Potassium Channel betaSubunits/genetics/*metabolismMiceMice Inbred C57BLPyramidal Cells/*metabolism/physiology*Up-Regulation",NA,"","Genetic upregulation of BK channel activity normalizes multiple synaptic and circuit defects in a mouse model of fragile X syndrome"
"pubmed-26442967",0,"NDC-SOLES","AnimalsBlotting WesternBone Marrow/metabolismCarcinogenesis/geneticsChemotaxisClass I Phosphatidylinositol 3-Kinases/*geneticsFlow CytometryHematopoiesis/*geneticsHematopoietic Stem Cells/*metabolismImmunohistochemistryLeukemia/*geneticsMiceMyeloproliferative Disorders/*geneticsPTEN Phosphohydrolase/*geneticsrac GTP-Binding Proteins",NA,"","A PI3K p110β-Rac signalling loop mediates Pten-loss-induced perturbation of haematopoiesis and leukaemogenesis"
"pubmed-26445953",0,"NDC-SOLES","Analgesics/*administration & dosage/chemistryAnimalsAnti-Inflammatory Agents/*administration & dosage/chemistryAntioxidants/*administration & dosage/chemistryEdema/*drug therapy/immunologyEuphorbia/*chemistryHumansMaleOxidative Stress/drug effectsPlant Extracts/*administration & dosage/chemistryRatsRats Sprague-Dawley",NA,"","Studies on phytochemical antioxidant anti-inflammatory and analgesic activities of Euphorbia dracunculoides"
"pubmed-26468200",0,"NDC-SOLES","AnimalsAntimutagenic Agents/pharmacologyAstrocytes/chemistry/metabolism/*physiologyBrain Ischemia/complicationsBrain-Derived Neurotrophic Factor/genetics/*metabolismCell Differentiation/drug effects/genetics/*physiologyCells CulturedChromones/pharmacologyCobalt/pharmacologyCulture Media Conditioned/pharmacologyDisease Models AnimalEnzyme Inhibitors/pharmacologyGene Expression Regulation/drug effects/geneticsGlial Fibrillary Acidic Protein/genetics/metabolismGlutathione S-Transferase pi/metabolismHypoxia-Inducible Factor 1 alpha Subunit/metabolismLeukoencephalopathies/etiology/*pathologyMaleMiceMice Inbred C57BLMice TransgenicMorpholines/pharmacologyMyelin Basic Protein/metabolismMyelin Sheath/metabolism/pathologyPhosphopyruvate Hydratase/metabolismStem Cells/physiologyBdnfastrocyteoligodendrogenesisprolonged cerebral hypoperfusionwhite matter injury",NA,"","Astrocytes Promote Oligodendrogenesis after White Matter Damage via Brain-Derived Neurotrophic Factor"
"pubmed-26471361",0,"NDC-SOLES","AnimalsCell Line TumorDNA (Cytosine-5-)-Methyltransferases/genetics/metabolismDNA Methyltransferase 3ADNA-Binding Proteins/biosynthesis/*geneticsDisease Models AnimalEpigenesis GeneticFemaleGene ExpressionHumansMiceMice Inbred NODMice SCIDMice TransgenicMicroRNAs/*genetics/metabolismNeoplasm InvasivenessPTEN Phosphohydrolase/genetics/metabolismTranscription Factors/biosynthesis/*geneticsTransfectionUp-RegulationUrinary Bladder Neoplasms/*genetics/metabolism/pathology",NA,"","ATDC/TRIM29 Drives Invasive Bladder Cancer Formation through miRNA-Mediated and Epigenetic Mechanisms"
"pubmed-26482541",0,"NDC-SOLES","AnimalsCA2 Region Hippocampal/*pathologyDisease Models AnimalElectroencephalographyEpilepsy Temporal Lobe/chemically induced/*pathologyExcitatory Amino Acid Agonists/toxicityFluoresceins/pharmacokineticsFunctional LateralityGreen Fluorescent Proteins/genetics/metabolismKainic Acid/toxicityMaleMiceMice Inbred C57BLMice TransgenicMossy Fibers Hippocampal/*pathologyNerve Tissue Proteins/metabolismPyramidal Cells/metabolism/*pathologyRGS Proteins/metabolismSynaptophysin/metabolismTime FactorsPurkinje cell protein 4dentate gyrusepileptic activitykainatesynapses",NA,"","Mossy fiber sprouting and pyramidal cell dispersion in the hippocampal CA2 region in a mouse model of temporal lobe epilepsy"
"pubmed-26484695",0,"NDC-SOLES","AnimalsAnticonvulsants/*administration & dosage/pharmacokineticsCerebral Cortex/drug effects/physiopathologyDelayed-Action Preparations/chemical synthesis/chemistryDisease Models AnimalDrug Evaluation PreclinicalDrug Resistant Epilepsy/*drug therapy/physiopathologyElectrocorticographyEpilepsy Temporal Lobe/*drug therapy/physiopathologyFeasibility StudiesHippocampus/drug effects/physiopathologyMaleMicrospheresParticle SizePhenytoin/*administration & dosage/pharmacokineticsPolyesters/chemical synthesis/chemistryRats Sprague-DawleySeizures/drug therapy/physiopathologySurface PropertiesTetanus ToxinTreatment OutcomeBiodegradabledrug deliveryepilepsyphenytoinpolymer",NA,"","Injectable phenytoin loaded polymeric microspheres for the control of temporal lobe epilepsy in rats"
"pubmed-26541756",0,"NDC-SOLES","Angiotensin II/pharmacologyAnimalsCell LineInflammation/*geneticsMicroRNAs/*physiologyPTEN Phosphohydrolase/*geneticsRNA Processing Post-TranscriptionalRatsAngiotensin IICell culturePtenPost-transcriptional regulationmiRNA",NA,"","Mir-351-5p contributes to the establishment of a pro-inflammatory environment in the H9c2 cell line by repressing PTEN expression"
"pubmed-26582750",0,"NDC-SOLES","AnimalsBehavior Animal/*physiologyDisease Models AnimalEpilepsy Temporal Lobe/chemically induced/metabolism/*physiopathologyLimbic System/metabolism/*physiopathologyLithium/pharmacologyMaleMemory Short-Term/*physiologyMuscarinic Agonists/pharmacologyParvalbumins/*metabolismPilocarpine/pharmacologyPrefrontal Cortex/*physiopathologyRatsRats WistarSeizures/chemically induced/metabolism/*physiopathologySensory Gating/*physiologySpatial Memory/*physiologylithium–pilocarpineparvalbumin immunohistochemistryprepulse inhibitionpsychiatric comorbiditiesradial mazetemporal lobe epilepsy",NA,"","The frequency of spontaneous seizures in rats correlates with alterations in sensorimotor gating spatial working memory and parvalbumin expression throughout limbic regions"
"pubmed-26598023",0,"NDC-SOLES","AnimalsCell DifferentiationFibroblast Growth Factor 2/therapeutic useInfarction Middle Cerebral Artery/pathology/physiopathology/therapyInfusions IntraventricularIschemic Attack Transient/pathology/physiopathology/*therapyMaleNeural Stem Cells/*cytology*NeurogenesisNeurons/cytologyRats Wistar*SerumStroke/etiology/pathology/*therapyMiddle cerebral artery occlusionNeurogenesisSerumStem cell therapyStroke",NA,"","Intraventricular infusion of a low fraction of serum enhances neurogenesis and improves recovery in a rodent stroke model"
"pubmed-26681532",0,"NDC-SOLES","AdultAgedAnimalsBone Density/geneticsCell LineCell Line TumorFemaleFlow Cytometry*HematopoiesisHumansLow Density Lipoprotein Receptor-Related Protein-5/*geneticsMaleMice KnockoutMiddle Aged*MutationOsteoblasts/*metabolismOsteogenesis/geneticsSignal Transduction/geneticsYoung Adultbeta Catenin/*metabolismHematopoiesisHigh bone mass (HBM)LeukemiaLrp5Osteoblastsβ-catenin",NA,"","Normal hematopoiesis and lack of β-catenin activation in osteoblasts of patients and mice harboring Lrp5 gain-of-function mutations"
"pubmed-26690566",0,"NDC-SOLES","ChildDown Syndrome/*physiopathologyFemaleHumansLearningMale*Memory ConsolidationNeurodevelopmental Disorders/*etiologyPhotoperiodSleep/*physiologyWilliams Syndrome/*physiopathology",NA,"","A cross-syndrome study of the differential effects of sleep on declarative memory consolidation in children with neurodevelopmental disorders"
"pubmed-26697878",0,"NDC-SOLES","AdultAnimalsBase SequenceChromosome MappingDNA Helminth/chemistry/genetics*Genetic VariationGenome Helminth/*geneticsGenotypeGeographyHigh-Throughput Nucleotide SequencingHumansMicrosatellite Repeats/*geneticsMolecular Sequence DataPeru/epidemiologySequence Analysis DNATaenia solium/*genetics/isolation & purificationTaeniasis/epidemiology/*parasitology",NA,"","Identification and Characterization of Microsatellite Markers Derived from the Whole Genome Analysis of Taenia solium"
"pubmed-26733529",1,"NDC-SOLES","AnimalsAttention/*physiologyBehavior Animal/physiologyChromosome Pairing/*physiologyDisease Models AnimalElectroencephalography/methodsFragile X Syndrome/genetics/*physiopathologyInterneurons/*physiologyRats Sprague-DawleyRats TransgenicEegattentionautismcortexdevelopment",NA,"","Disrupted Cortical State Regulation in a Rat Model of Fragile X Syndrome"
"pubmed-26744324",0,"NDC-SOLES","Adenosine Triphosphatases/geneticsAnimalsCaenorhabditis elegans*Disease Models AnimalDrosophilaEndoplasmic Reticulum/drug effectsEndoplasmic Reticulum Stress/drug effects/geneticsFemaleHumansLocomotion/drug effects/geneticsMicrotubules/drug effects/metabolismMutationPhenazines/pharmacologyPhenotypeSpastic Paraplegia Hereditary/*drug therapy/geneticsZebrafish",NA,"","Conserved pharmacological rescue of hereditary spastic paraplegia-related phenotypes across model organisms"
"pubmed-26768400",0,"NDC-SOLES","AnimalsDisease Models AnimalGlial Fibrillary Acidic Protein/metabolismMaleNeuroglia/metabolismPotassium/metabolismPotassium Channels Inwardly Rectifying/*metabolismRatsRats Sprague-DawleySpinal Cord/*metabolism/pathologySpinal Cord Injuries/complicationsSyringomyelia/etiology/*pathologyTime FactorsUp-Regulation/*physiologyKir4.1astrocytepost-traumatic syringomyeliasyrinx",NA,"","Inwardly rectifying potassium channel 4.1 expression in post-traumatic syringomyelia"
